user_id,timestep,dryness,acne,sensitivity,oiliness,product_name,brand,label,product_rating,reward
100,2,0.26,0.0,0.34,0.65,Mineral Crème Broad Spectrum SPF 50 UVA-UVB Sunscreen,MDSOLARSCIENCES,Sun protect,4.3,0.797
100,3,0.21,0.0,0.3,0.64,RetAsphere™ 2-in-1 Retinol Night Cream,KATE SOMERVILLE,Moisturizer,4.3,0.988
100,4,0.2,0.0,0.21,0.59,Acne Healing Dots,PEACE OUT,Treatment,4.3,1.0
100,5,0.14,0.0,0.18,0.52,Clarifying Cleanser,MURAD,Cleanser,4.3,1.0
100,6,0.1,0.0,0.11,0.49,Clear Improvement™ Charcoal Honey Mask to Purify and Nourish,ORIGINS,Face Mask,4.7,1.0
100,7,0.05,0.0,0.03,0.41,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,SUPERGOOP!,Moisturizer,4.4,1.0
100,8,0.0,0.0,0.0,0.34,Confidence in a Cleanser™ Skin-Transforming Hydrating Cleansing Serum,IT COSMETICS,Cleanser,4.7,1.0
100,9,0.0,0.0,0.0,0.27,GinZing™ SPF 40 Energy-Boosting Tinted Moisturizer,ORIGINS,Moisturizer,4.0,0.94
101,0,0.24,0.42,0.66,0.09,24K Gold Pure Luxury Lift & Firm Hydra-Gel Eye Patches,PETER THOMAS ROTH,Face Mask,4.1,1.0
101,1,0.17,0.36,0.63,0.05,Future Solution LX Total Protective Cream Broad Spectrum SPF 20 Sunscreen,SHISEIDO,Sun protect,5.0,0.905
101,2,0.16,0.3,0.59,0.0,Advanced Génifique Hydrogel Melting Mask,LANCÔME,Face Mask,4.5,1.0
101,3,0.1,0.28,0.58,0.0,Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30,DRUNK ELEPHANT,Sun protect,3.3,0.908
101,4,0.04,0.23,0.52,0.0,Find Your Balance™ Oil Control Cleanser,OLEHENRIKSEN,Cleanser,4.5,0.885
101,5,0.0,0.18,0.49,0.0,DermalQuench Liquid Lift™ + Retinol Advanced Resurfacing Treatment,KATE SOMERVILLE,Treatment,4.1,1.0
101,6,0.0,0.1,0.42,0.0,Micellar Cleansing Water,CAUDALIE,Cleanser,4.0,0.994
101,7,0.0,0.07,0.38,0.0,Hope In A Jar,PHILOSOPHY,Moisturizer,4.0,1.0
101,8,0.0,0.02,0.37,0.0,Face Mask Magic,SEPHORA COLLECTION,Face Mask,5.0,1.0
101,9,0.0,0.0,0.36,0.0,Day Cream Broad Spectrum Sunscreen SPF 30,ANTHONY,Sun protect,4.0,0.921
102,0,0.25,0.02,0.79,0.34,Detoxifying Silt Gelee Mask,VOLITION BEAUTY,Face Mask,4.7,1.0
102,1,0.2,0.0,0.73,0.29,H2Overdose Mask,FOREO,Face Mask,5.0,1.0
102,2,0.15,0.0,0.69,0.22,Zero Oil™ Pore Purifying Toner,ORIGINS,Cleanser,4.3,0.606
102,3,0.12,0.0,0.67,0.22,Acne System,PETER THOMAS ROTH,Treatment,4.3,1.0
102,4,0.09,0.0,0.63,0.21,Banana Bright Eye Crème,OLEHENRIKSEN,Eye cream,4.2,0.728
102,5,0.06,0.0,0.56,0.16,Nose Mask - Pineapple,SEPHORA COLLECTION,Face Mask,2.9,0.824
102,6,0.03,0.0,0.53,0.13,Clinique Smart Custom-Repair Serum,CLINIQUE,Treatment,4.0,1.0
102,7,0.0,0.0,0.47,0.07,Luminous Deep Hydration Lifting Mask,TATCHA,Face Mask,4.5,1.0
102,8,0.0,0.0,0.45,0.01,Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30,DRUNK ELEPHANT,Sun protect,3.3,0.826
102,9,0.0,0.0,0.43,0.0,Facial Soap with Dish,CLINIQUE,Cleanser,4.4,0.836
103,0,0.46,0.7,0.63,0.81,C-Firma™ Day Serum,DRUNK ELEPHANT,Treatment,4.1,0.977
103,1,0.41,0.68,0.58,0.76,GloPRO® Prep Pads Clarifying Skin Cleansing Wipes with Peptides,BEAUTYBIO,Cleanser,4.0,0.985
103,2,0.36,0.63,0.52,0.72,pores no more® multi-performance stick,DR. BRANDT SKINCARE,Sun protect,3.6,0.937
103,3,0.32,0.59,0.51,0.69,Herbal-Infused Micellar Cleansing Water,KIEHL'S SINCE 1851,Cleanser,3.7,0.993
103,4,0.25,0.55,0.45,0.65,GLOWSTARTER™ Mega Illuminating Moisturizer,GLAMGLOW,Moisturizer,4.0,0.95
103,5,0.18,0.51,0.36,0.6,All About Eyes™ Rich,CLINIQUE,Eye cream,4.2,1.0
103,6,0.1,0.45,0.33,0.55,New Day Gentle Exfoliating Grains,FARMACY,Cleanser,4.5,1.0
103,7,0.04,0.4,0.26,0.5,DayWear Multi-Protection Anti-Oxidant Sheer Tint Release Moisturizer Broad Spectrum SPF 15 - Normal/ Combination Skin,ESTÉE LAUDER,Sun protect,4.6,0.896
103,8,0.01,0.36,0.23,0.46,Flash Hydro-Boost Instant Plumping Emulsion,REN CLEAN SKINCARE,Treatment,4.5,1.0
103,9,0.0,0.34,0.21,0.41,Squalane + Phyto-Retinol Serum,BIOSSANCE,Treatment,4.3,1.0
104,0,0.54,0.25,0.75,0.19,After-Sun Mask - Watermelon,SEPHORA COLLECTION,Face Mask,4.3,0.758
104,1,0.54,0.2,0.7,0.16,Broad Spectrum SPF 50 Mineral Sunscreen Fluid for Face,CLINIQUE,Sun protect,3.8,1.0
104,2,0.49,0.16,0.62,0.13,Capture Youth Plump Filler Age-Delay Plumping Serum,DIOR,Treatment,4.4,0.858
104,3,0.46,0.13,0.59,0.05,Goat Milk Moisturizing Cream,KATE SOMERVILLE,Moisturizer,4.1,1.0
104,4,0.42,0.09,0.5,0.0,INSTAMUD 60 Second Pore-Refining Treatment,GLAMGLOW,Face Mask,4.1,1.0
104,5,0.38,0.06,0.48,0.0,SKINLONGEVITY™ Vital Power Eye Gel Cream,BAREMINERALS,Eye cream,4.2,1.0
104,6,0.33,0.02,0.4,0.0,Instant Firmx™,PETER THOMAS ROTH,Treatment,3.7,0.809
104,7,0.3,0.0,0.4,0.0,Renewed Hope in A Jar Overnight Recharging & Refining Moisturizer,PHILOSOPHY,Moisturizer,4.4,1.0
104,8,0.26,0.0,0.41,0.0,Ibuki Refining Moisturizer Enriched,SHISEIDO,Moisturizer,4.4,0.891
104,9,0.24,0.0,0.36,0.0,Water Pocket Sheet Mask Sleeping Mask (Replenishing),LANEIGE,Face Mask,4.8,1.0
105,0,0.97,0.5,0.5,0.92,Experiential Masks Set,SEPHORA COLLECTION,Face Mask,5.0,1.0
105,1,0.9,0.5,0.46,0.85,Purity Made Simple One-Step Facial Cleansing Cloths,PHILOSOPHY,Cleanser,3.9,0.784
105,2,0.86,0.49,0.41,0.79,Renewing Cleansing Cream,MURAD,Cleanser,4.5,0.898
105,3,0.81,0.44,0.4,0.75,Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30,DRUNK ELEPHANT,Sun protect,3.3,0.828
105,4,0.79,0.42,0.33,0.72,Flower Fusion™ Raspberry Refreshing Sheet Mask,ORIGINS,Face Mask,4.6,1.0
105,5,0.75,0.38,0.28,0.7,FUTURE RESPONSE Age Defense Serum,AMOREPACIFIC,Treatment,4.2,1.0
105,6,0.74,0.33,0.24,0.66,Sun Lotion 30 SPF,MOROCCANOIL,Sun protect,4.4,1.0
105,7,0.67,0.29,0.2,0.6,Lover Rubber Masks,DR. JART+,Face Mask,4.1,1.0
105,8,0.63,0.25,0.17,0.56,Photo Finish Primerizer,SMASHBOX,Moisturizer,4.1,1.0
105,9,0.59,0.18,0.11,0.52,Ultra Facial Deep Moisture Balm,KIEHL'S SINCE 1851,Moisturizer,4.7,1.0
106,0,0.31,0.6,0.43,0.69,Max Complexion Correction Pads,PETER THOMAS ROTH,Treatment,4.4,1.0
106,1,0.31,0.51,0.38,0.63,White Lucent Luminizing Infuser,SHISEIDO,Cleanser,3.8,1.0
106,2,0.25,0.43,0.32,0.6,EGF Day Serum,BIOEFFECT,Treatment,4.6,1.0
106,3,0.21,0.4,0.26,0.55,Time In A Bottle For Eyes 100% In-Control,PHILOSOPHY,Eye cream,3.9,0.962
106,4,0.15,0.37,0.19,0.51,Deep Dive™ Glycolic Facial Cleanser,JACK BLACK,Cleanser,4.6,0.984
106,5,0.09,0.32,0.14,0.47,Ultimate Miracle Worker Fix Eye Power-Treatment,PHILOSOPHY,Eye cream,3.9,0.971
106,6,0.06,0.25,0.08,0.42,Honeymoon Glow AHA Resurfacing Night Serum with Echinacea GreenEnvy™,FARMACY,Moisturizer,4.6,1.0
106,7,0.0,0.22,0.03,0.35,EradiKate™ Mask Foam-Activated Acne Treatment,KATE SOMERVILLE,Treatment,4.2,0.754
106,8,0.0,0.2,0.0,0.32,Orchidee Imperiale The Eye and Lip Contour Cream,GUERLAIN,Eye cream,3.0,0.808
106,9,0.0,0.16,0.0,0.26,Pure Truth™ Youth Activating Oil,OLEHENRIKSEN,Treatment,4.0,0.986
107,0,0.36,0.8,0.68,0.95,Nutrient-Charged Water Gel,MURAD,Moisturizer,4.6,0.833
107,1,0.31,0.77,0.59,0.91,Beauty Water,SON & PARK,Moisturizer,4.6,1.0
107,2,0.26,0.71,0.53,0.83,Crazy for Clay!,SEPHORA COLLECTION,Face Mask,4.0,0.966
107,3,0.22,0.68,0.47,0.77,Tarteguard 30 Vegan Sunscreen Lotion Broad Spectrum SPF 30,TARTE,Sun protect,3.7,0.925
107,4,0.16,0.61,0.44,0.72,8 HR Mattifying Moisturizer Sunscreen Broad Spectrum SPF20,SEPHORA COLLECTION,Sun protect,4.2,1.0
107,5,0.14,0.57,0.37,0.67,Retinol Youth Renewal Night Cream,MURAD,Moisturizer,4.6,1.0
107,6,0.1,0.49,0.33,0.6,Instant Radiance Sun Defense Sunscreen Broad Spectrum SPF 40,DR. DENNIS GROSS SKINCARE,Sun protect,3.9,1.0
107,7,0.03,0.47,0.25,0.51,Skin Perfecting Lotion - Blemish Prone/Oily Skin,MURAD,Moisturizer,4.3,1.0
107,8,0.0,0.43,0.19,0.44,Dramatically Different Hydrating Jelly,CLINIQUE,Moisturizer,4.0,0.923
107,9,0.0,0.38,0.13,0.39,Eye Duty Triple Remedy A.M. Gel Cream,FIRST AID BEAUTY,Eye cream,4.1,1.0
108,0,0.68,0.95,0.37,0.76,Green Tea Real Fresh Foam Cleanser,NEOGEN DERMALOGY,Cleanser,4.4,0.996
108,1,0.65,0.93,0.33,0.71,ELEVATE Firming & Lifting Contouring Eye Cream,ALGENIST,Eye cream,3.0,0.778
108,2,0.57,0.91,0.32,0.65,Wonderfeel™ Double Cleanser,OLEHENRIKSEN,Cleanser,4.4,1.0
108,3,0.5,0.81,0.25,0.58,Multi-Masking™ Medley,BOSCIA,Face Mask,4.1,0.982
108,4,0.5,0.74,0.22,0.51,Diorsnow Essence of Light Pure Concentrate of Light Brightening Milk Serum,DIOR,Treatment,4.5,1.0
108,5,0.45,0.7,0.17,0.49,Benefiance WrinkleResist24 Intensive Eye Contour Cream,SHISEIDO,Eye cream,4.3,1.0
108,6,0.39,0.65,0.1,0.44,Cleansing Wipes - Rose - Moisturizing,SEPHORA COLLECTION,Cleanser,4.6,0.872
108,7,0.34,0.63,0.01,0.38,Advanced Night Repair Synchronized Recovery Complex II,ESTÉE LAUDER,Treatment,4.3,1.0
108,8,0.27,0.6,0.0,0.33,Soy Face Cleansing Milk,FRESH,Cleanser,3.9,0.932
108,9,0.19,0.54,0.0,0.3,Power Dose Vitamin C,DR. BRANDT SKINCARE,Treatment,4.4,1.0
109,0,0.26,0.26,0.45,1.0,Water Bank Essence,LANEIGE,Moisturizer,4.7,1.0
109,1,0.21,0.2,0.39,0.93,Acne Clearing Wash,PETER THOMAS ROTH,Cleanser,4.2,1.0
109,2,0.16,0.17,0.37,0.87,SUPERMASK - The Bubble Mask,SEPHORA COLLECTION,Face Mask,4.7,1.0
109,3,0.11,0.12,0.33,0.82,Golden Krocus Ageless Saffron Elixir Serum,KORRES,Treatment,4.1,1.0
109,4,0.06,0.07,0.28,0.72,Take a Deep Breath Oxygenating Eye Gel Cream,PHILOSOPHY,Eye cream,4.1,0.877
109,5,0.04,0.02,0.24,0.7,White Lucent Luminizing Surge,SHISEIDO,Treatment,4.5,1.0
109,6,0.0,0.0,0.19,0.59,Sleeping Mask,SEPHORA COLLECTION,Moisturizer,4.2,0.897
109,7,0.0,0.0,0.17,0.51,Blue Tansy AHA + BHA Resurfacing Clarity Mask,HERBIVORE,Treatment,4.5,1.0
109,8,0.0,0.0,0.12,0.47,Multi-Task Eye Serum Mask,ERNO LASZLO,Eye cream,4.5,1.0
109,9,0.0,0.0,0.07,0.4,The Rice Polish Foaming Enzyme Powder,TATCHA,Cleanser,4.4,1.0
110,0,0.85,0.32,0.35,0.06,High Potency Classics: Nutritive Cleanser,PERRICONE MD,Cleanser,4.4,1.0
110,1,0.81,0.3,0.31,0.01,MOISTURE BOUND Rejuvenating Serum,AMOREPACIFIC,Treatment,4.4,1.0
110,2,0.74,0.26,0.27,0.0,Vitamin A Serum EVEN TONE & REDUCE DARK CIRCLES,SKIN INC SUPPLEMENT BAR,Eye cream,3.5,0.858
110,3,0.73,0.23,0.2,0.0,Eye Mask - Cucumber - Anti-Puffiness,SEPHORA COLLECTION,Eye cream,3.0,0.596
110,4,0.72,0.18,0.16,0.0,The Original MakeUp Eraser® Makeup Remover Cloth,MAKEUP ERASER,Cleanser,4.3,0.858
110,5,0.71,0.14,0.1,0.0,Facial Treatment Essence,SK-II,Moisturizer,4.1,1.0
110,6,0.65,0.09,0.03,0.0,Eye Duty Triple Remedy A.M. Gel Cream,FIRST AID BEAUTY,Eye cream,4.1,0.949
110,7,0.59,0.01,0.0,0.0,Green Clean Makeup Meltaway Cleansing Balm with Echinacea GreenEnvy™,FARMACY,Cleanser,4.6,1.0
110,8,0.55,0.0,0.0,0.0,Cleanser,EVE LOM,Cleanser,4.3,1.0
110,9,0.48,0.0,0.0,0.0,Super Multi-Corrective Cream Sunscreen Broad Spectrum SPF 30,KIEHL'S SINCE 1851,Sun protect,3.5,0.896
111,0,0.14,0.79,0.03,0.55,V-Facial Intensive Wrap,CLARINS,Face Mask,4.9,1.0
111,1,0.1,0.72,0.0,0.55,Pep-Start Pout Restoring Night Mask,CLINIQUE,Face Mask,4.6,0.929
111,2,0.07,0.67,0.0,0.49,Greek Yoghurt Advanced Nourishing Sleeping Facial,KORRES,Face Mask,4.4,0.995
111,3,0.02,0.6,0.0,0.42,Waterfall Glacier Water Cream,SATURDAY SKIN,Moisturizer,4.6,1.0
111,4,0.0,0.55,0.0,0.4,Gentle Cleansing Milk,CAUDALIE,Cleanser,4.1,1.0
111,5,0.0,0.5,0.0,0.36,Énergie de Vie The Smoothing & Plumping Water-Infused Cream,LANCÔME,Moisturizer,4.2,1.0
111,6,0.0,0.44,0.0,0.32,Reviving Eye Cream,OMOROVICZA,Eye cream,3.8,0.771
111,7,0.0,0.42,0.0,0.3,Dr. Andrew Weil for Origins™ Mega-Bright Dark Circle Minimizer,ORIGINS,Eye cream,3.2,0.589
111,8,0.0,0.36,0.0,0.26,Premier Cru Rich Cream,CAUDALIE,Moisturizer,4.5,1.0
111,9,0.0,0.33,0.0,0.2,"Resilience Lift Firming/Sculpting Face and Neck Creme Broad Spectrum SPF 15, Normal/Combination Skin",ESTÉE LAUDER,Moisturizer,4.1,0.848
112,0,0.82,0.07,0.97,0.64,FUTURE RESPONSE Age Defense Creme SPF 30,AMOREPACIFIC,Sun protect,3.8,0.721
112,1,0.73,0.05,0.92,0.6,Honey Drop Lightweight Moisturizer with Echinacea GreenEnvy™,FARMACY,Moisturizer,4.1,0.733
112,2,0.73,0.02,0.88,0.52,Dr. Andrew Weil For Origins™ Mega-Mushroom Relief & Resilience Soothing Face Mask,ORIGINS,Face Mask,4.5,1.0
112,3,0.69,0.0,0.83,0.47,OIL OBSESSED™ Total Cleansing Oil,BAREMINERALS,Cleanser,4.6,0.588
112,4,0.67,0.0,0.82,0.45,3 Muslin Cloths,EVE LOM,Cleanser,4.3,0.872
112,5,0.65,0.0,0.76,0.41,Revitalixir™ Recovery Serum,MURAD,Treatment,4.5,0.858
112,6,0.58,0.0,0.71,0.35,Hydro-Dynamic® Quenching Essence,MURAD,Cleanser,4.3,1.0
112,7,0.52,0.0,0.67,0.32,GinZing™ SPF 40 Energy-Boosting Tinted Moisturizer,ORIGINS,Moisturizer,4.0,0.781
112,8,0.47,0.0,0.63,0.26,Keep Young And Beautiful™ Instant Firming Beauty Shot,REN CLEAN SKINCARE,Treatment,4.1,0.677
112,9,0.45,0.0,0.61,0.23,Benefiance NutriPerfect Night Cream,SHISEIDO,Moisturizer,4.7,0.887
113,0,0.06,0.12,0.15,0.16,Eye Duty Triple Remedy A.M. Gel Cream,FIRST AID BEAUTY,Eye cream,4.1,1.0
113,1,0.02,0.05,0.11,0.14,The Silk Cream,TATCHA,Moisturizer,4.3,0.829
113,2,0.0,0.02,0.03,0.09,Tarteguard 20 Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,TARTE,Sun protect,4.0,0.965
113,3,0.0,0.0,0.0,0.02,Express Beauty Mask With Ginkgo Biloba,APIVITA,Eye cream,4.0,0.845
113,4,0.0,0.0,0.0,0.0,Squalane + Phyto-Retinol Serum,BIOSSANCE,Treatment,4.3,1.0
113,5,0.0,0.0,0.0,0.0,Bio-Performance LiftDynamic Serum,SHISEIDO,Treatment,3.9,0.768
113,6,0.0,0.0,0.0,0.0,Clear Skin Lover Rubber Mask,DR. JART+,Face Mask,4.2,1.0
113,7,0.0,0.0,0.0,0.0,Aburatorigami Japanese Blotting Papers,TATCHA,Cleanser,4.7,1.0
113,8,0.0,0.0,0.0,0.0,Fresh Pressed 7-day System with Pure Vitamin C,CLINIQUE,Cleanser,4.1,1.0
113,9,0.0,0.0,0.0,0.0,Peat Miracle Revital Cream,BELIF,Moisturizer,4.7,1.0
114,0,0.3,0.53,0.5,0.17,Treatment Enzyme Peel,AMOREPACIFIC,Cleanser,4.7,1.0
114,1,0.26,0.49,0.48,0.11,Ferulic + Retinol Wrinkle Recovery Peel,DR. DENNIS GROSS SKINCARE,Treatment,4.4,1.0
114,2,0.21,0.44,0.42,0.08,POWER Advanced Wrinkle Fighter 360° Eye Serum,ALGENIST,Treatment,4.1,1.0
114,3,0.15,0.39,0.36,0.03,United State™ Balancing Tonic,ORIGINS,Cleanser,4.3,0.883
114,4,0.11,0.38,0.29,0.0,needles no more® 3-D filler mask,DR. BRANDT SKINCARE,Treatment,3.7,0.993
114,5,0.08,0.34,0.26,0.0,Protect Ultra Sheer Weightless Sunscreen Broad Spectrum SPF 50+ UVA/UVB,CANE + AUSTIN,Sun protect,4.1,0.936
114,6,0.03,0.27,0.2,0.0,24/7 Retinol Eye Cream,DR. BRANDT SKINCARE,Eye cream,3.5,0.832
114,7,0.0,0.22,0.15,0.0,Pore Refining Solutions Charcoal Mask,CLINIQUE,Face Mask,4.4,0.906
114,8,0.0,0.17,0.1,0.0,InstaMatte™ Oil-Control Mask,MURAD,Face Mask,4.3,1.0
114,9,0.0,0.09,0.04,0.0,pores no more® Vacuum Cleaner® Pore Purifying Mask,DR. BRANDT SKINCARE,Face Mask,4.1,0.971
115,0,0.64,0.58,0.65,0.77,H2 Elemental Energy Hydrating Booster Serum,PERRICONE MD,Treatment,4.1,0.916
115,1,0.61,0.52,0.62,0.73,Premier Cru Eye Cream,CAUDALIE,Eye cream,3.3,0.886
115,2,0.57,0.51,0.59,0.71,D-Scar™ Scar Diminishing Serum,KATE SOMERVILLE,Treatment,4.2,1.0
115,3,0.52,0.47,0.54,0.69,Refreshing Gel Cleanser,CLARISONIC,Cleanser,5.0,1.0
115,4,0.5,0.39,0.5,0.65,Turmeric 2-in-1 Brightening & Exfoliating Mask,KORA ORGANICS,Face Mask,4.6,1.0
115,5,0.44,0.33,0.45,0.6,Flower Fusion™ Orange Radiance-Boosting Sheet Mask,ORIGINS,Face Mask,3.8,0.984
115,6,0.42,0.27,0.4,0.56,Max Mineral Naked Broad Spectrum SPF 45,PETER THOMAS ROTH,Sun protect,4.6,1.0
115,7,0.39,0.2,0.37,0.49,Water Bank Essence,LANEIGE,Moisturizer,4.7,1.0
115,8,0.3,0.15,0.34,0.44,The Cleansing Oil,LA MER,Cleanser,4.3,1.0
115,9,0.25,0.13,0.3,0.41,Treatment Cleansing Foam,AMOREPACIFIC,Cleanser,4.5,1.0
116,0,0.07,0.06,0.44,0.48,Hypoallergenic Firming Eye Cream,PERRICONE MD,Eye cream,4.4,1.0
116,1,0.04,0.0,0.41,0.42,Clearly Corrective™ Brightening & Exfoliating Daily Cleanser,KIEHL'S SINCE 1851,Cleanser,4.3,1.0
116,2,0.0,0.0,0.32,0.38,Glow Addict Mask,FOREO,Face Mask,0.0,0.205
116,3,0.01,0.0,0.29,0.41,Dramatically Different Moisturizing Lotion+,CLINIQUE,Moisturizer,3.9,0.737
116,4,0.0,0.0,0.23,0.38,Potent-C™ Power Serum,PETER THOMAS ROTH,Treatment,4.3,1.0
116,5,0.0,0.0,0.14,0.32,Oxygen Facial Flash Recovery Mask,DR. BRANDT SKINCARE,Face Mask,4.5,1.0
116,6,0.0,0.0,0.13,0.3,Honey Drop Lightweight Moisturizer with Echinacea GreenEnvy™,FARMACY,Moisturizer,4.1,1.0
116,7,0.0,0.0,0.08,0.25,Truth Serum®,OLEHENRIKSEN,Treatment,4.3,1.0
116,8,0.0,0.0,0.03,0.16,Pep-Start Daily UV Protector Broad Spectrum SPF 50,CLINIQUE,Sun protect,4.2,1.0
116,9,0.0,0.0,0.0,0.11,Hypoallergenic Firming Eye Cream,PERRICONE MD,Eye cream,4.4,1.0
117,0,0.32,0.47,0.27,0.25,ExfoliKate® Intensive Exfoliating Treatment,KATE SOMERVILLE,Cleanser,4.4,0.972
117,1,0.29,0.45,0.2,0.21,Experiential Masks Set,SEPHORA COLLECTION,Face Mask,5.0,1.0
117,2,0.21,0.42,0.16,0.18,Pore-Balance™ Facial Sauna Scrub,OLEHENRIKSEN,Cleanser,4.6,1.0
117,3,0.12,0.35,0.11,0.13,Photo Finish Primerizer,SMASHBOX,Moisturizer,4.1,1.0
117,4,0.09,0.31,0.05,0.08,THIRSTYMUD™ Hydrating Treatment,GLAMGLOW,Moisturizer,4.3,1.0
117,5,0.03,0.23,0.0,0.06,Treatment Cleansing Foam,AMOREPACIFIC,Cleanser,4.5,1.0
117,6,0.0,0.19,0.0,0.0,Moment of Truth™ 2-in-1 Polishing Sugar Mask,OLEHENRIKSEN,Cleanser,4.5,1.0
117,7,0.0,0.11,0.0,0.0,Water Replenishment Cotton Sheet Mask,DR. JART+,Face Mask,4.6,1.0
117,8,0.0,0.06,0.0,0.0,Sheer Fluid Sun Shield Broad Spectrum SPF 30 Sunscreen,LANCER,Sun protect,4.8,1.0
117,9,0.0,0.04,0.0,0.0,Mission Perfection Eye Broad Spectrum SPF 15,CLARINS,Eye cream,4.0,0.903
118,0,0.76,0.5,0.51,0.5,Water Drench Hyaluronic Cloud Hydra-Gel Eye Patches,PETER THOMAS ROTH,Eye cream,4.4,1.0
118,1,0.73,0.45,0.44,0.45,The Moisturizing Soft Cream,LA MER,Moisturizer,3.8,0.949
118,2,0.71,0.37,0.42,0.36,Day Cream Broad Spectrum Sunscreen SPF 30,ANTHONY,Sun protect,4.0,1.0
118,3,0.66,0.32,0.37,0.3,Hydra Life Cooling Hydration Sorbet Eye Gel,DIOR,Eye cream,3.8,0.975
118,4,0.59,0.29,0.35,0.23,The Method: Cleanse,LANCER,Cleanser,4.4,0.803
118,5,0.55,0.23,0.31,0.18,Water Replenishment Cotton Sheet Mask,DR. JART+,Face Mask,4.6,1.0
118,6,0.49,0.17,0.26,0.12,Sun-Defying Sunscreen Oil Broad Spectrum SPF 50,SUPERGOOP!,Sun protect,4.1,1.0
118,7,0.44,0.13,0.19,0.08,Bright On Massage-Activated Vitamin C Mask with Echinacea GreenEnvy™,FARMACY,Face Mask,4.6,1.0
118,8,0.38,0.03,0.13,0.03,Rénergie Lift Multi-Action Night,LANCÔME,Moisturizer,4.3,1.0
118,9,0.35,0.0,0.09,0.0,Ibuki Refining Moisturizer,SHISEIDO,Moisturizer,4.1,0.837
119,0,0.65,0.47,0.54,0.85,Ultra Repair® Pure Mineral Sunscreen Moisturizer Broad Spectrum SPF 40,FIRST AID BEAUTY,Sun protect,3.6,0.989
119,1,0.6,0.45,0.51,0.77,Luminous Deep Hydration Firming Eye Serum,TATCHA,Eye cream,4.0,0.793
119,2,0.55,0.45,0.49,0.73,Time In A Bottle For Eyes 100% In-Control,PHILOSOPHY,Eye cream,3.9,0.904
119,3,0.51,0.42,0.49,0.7,Acne Solutions All-Over Clearing Treatment Oil-Free,CLINIQUE,Treatment,4.0,0.775
119,4,0.48,0.4,0.47,0.68,Nourishing Oil Cleanser,TATA HARPER,Cleanser,4.1,1.0
119,5,0.41,0.35,0.38,0.66,Nose Mask - Pineapple,SEPHORA COLLECTION,Face Mask,2.9,0.753
119,6,0.34,0.32,0.37,0.63,Truth™ On the Glow Cleansing Cloths,OLEHENRIKSEN,Cleanser,4.2,1.0
119,7,0.33,0.29,0.28,0.59,Rénergie Lift Multi-Action Sunscreen Broad Spectrum SPF 15 For All Skin Types,LANCÔME,Moisturizer,3.9,1.0
119,8,0.26,0.24,0.21,0.54,Honey Potion Renewing Antioxidant Hydration Mask with Echinacea GreenEnvy™,FARMACY,Face Mask,4.3,1.0
119,9,0.21,0.21,0.13,0.49,Wrinkle Warrior™ 2-in-1 Plumping Moisturizer + Serum,KATE SOMERVILLE,Moisturizer,3.9,1.0
120,0,0.5,0.76,0.28,0.99,Midnight Recovery Botanical Cleansing Oil,KIEHL'S SINCE 1851,Cleanser,4.4,1.0
120,1,0.5,0.7,0.23,0.95,Mask Heroes Face Savers,DR. JART+,Face Mask,4.9,1.0
120,2,0.45,0.66,0.19,0.91,Resort Collection Sun Protection Cushion SPF 30+,AMOREPACIFIC,Sun protect,4.0,0.899
120,3,0.41,0.62,0.12,0.85,Intensive Vitalizing Eye Essence,AMOREPACIFIC,Eye cream,3.9,1.0
120,4,0.36,0.6,0.09,0.78,The Lifting and Firming Mask,LA MER,Face Mask,4.9,0.977
120,5,0.28,0.49,0.04,0.75,Therapeutic Sulfur Mask Acne Treatment Mask,PETER THOMAS ROTH,Treatment,4.6,1.0
120,6,0.23,0.5,0.0,0.72,Crème de la Mer Mini,LA MER,Moisturizer,4.1,1.0
120,7,0.16,0.45,0.0,0.65,Alpha Beta® Ultra Gentle Daily Peel for Sensitive Skin,DR. DENNIS GROSS SKINCARE,Treatment,4.3,0.886
120,8,0.08,0.41,0.0,0.57,Limited Edition Dramatically Different™ Moisturizing Gel,CLINIQUE,Moisturizer,5.0,1.0
120,9,0.02,0.36,0.0,0.5,Vinosource Intense Moisture Rescue Cream,CAUDALIE,Moisturizer,4.2,1.0
121,0,0.5,0.05,0.14,0.33,Sheer Fluid Sun Shield Broad Spectrum SPF 30 Sunscreen,LANCER,Sun protect,4.8,1.0
121,1,0.46,0.0,0.09,0.31,Vine[Activ] Vitamin C Anti-Wrinkle Serum,CAUDALIE,Treatment,4.1,0.931
121,2,0.48,0.0,0.05,0.27,Ginger Leaf & Hibiscus Firming Mask,KIEHL'S SINCE 1851,Face Mask,4.4,1.0
121,3,0.41,0.0,0.02,0.19,All About Eyes™ Rich,CLINIQUE,Eye cream,4.2,1.0
121,4,0.37,0.0,0.0,0.12,Purifying Cleanser,TATA HARPER,Cleanser,4.4,1.0
121,5,0.34,0.0,0.0,0.05,Baggage Claim Rose Gold Eye Masks,WANDER BEAUTY,Eye cream,4.6,1.0
